Part ID,Complete Auto Carpet Kit,1974,1982,Dodge,Ramcharger,,Covers all floor originally carpeted,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/ea/62/ee/63/63ee62ea1292792ac38aff85/Coverage_Complete-Auto-Carpet-Kit-SUV.png, $ 340.00 , $ 442.00 , $ 244.80 , $ 318.24 
1905,Front and Rear Auto Carpet Kit,1968,1976,Plymouth,Valiant,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1969,1976,Dodge,Swinger-Dart,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1970,1974,Dodge,Challenger,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1805D,Front and Rear Auto Carpet Kit,1970,1970,Dodge,Duster,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1804,Front and Rear Auto Carpet Kit,1971,1972,Plymouth,Cricket,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1804,Front and Rear Auto Carpet Kit,1971,1976,Plymouth,Scamp,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1805,Front and Rear Auto Carpet Kit,1971,1976,Dodge,Colt,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1902,Front and Rear Auto Carpet Kit,1971,1976,Dodge,Coronet,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1902,Front and Rear Auto Carpet Kit,1971,1974,Plymouth,Satellite,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1971,1978,Dodge,Charger,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1971,1972,Dodge,Demon-Dart,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1971,1976,Plymouth,Duster,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1971,1971,Plymouth,GTX,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1971,1975,Plymouth,Road Runner,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1971,1975,Plymouth,Roadrunner,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1310,Front and Rear Auto Carpet Kit,1972,1977,Plymouth,Gran Fury,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
195L,Front with Side Extensions Auto Carpet Kit,1973,1989,Dodge,D100,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195L,Front with Side Extensions Auto Carpet Kit,1973,1980,Dodge,D200,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195L,Front with Side Extensions Auto Carpet Kit,1973,1985,Dodge,D300,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195L,Front with Side Extensions Auto Carpet Kit,1973,1989,Dodge,W100,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195L,Front with Side Extensions Auto Carpet Kit,1973,1980,Dodge,W200,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195L,Front with Side Extensions Auto Carpet Kit,1973,1980,Dodge,W300,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195S,Front with Side Extensions Auto Carpet Kit,1973,1974,Dodge,D100 Pickup,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1973,1974,Dodge,D200 Pickup,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1973,1974,Dodge,D300 Pickup,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1973,1974,Dodge,W100 Pickup,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1973,1974,Dodge,W200 Pickup,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1973,1974,Dodge,W300 Pickup,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
39,Front and Rear Auto Carpet Kit,1975,1979,Chrysler,Cordoba,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
195S,Front with Side Extensions Auto Carpet Kit,1975,1989,Dodge,D100,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1975,1980,Dodge,D200,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1975,1980,Dodge,D300,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1975,1989,Dodge,W100,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1975,1989,Dodge,W200,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1975,1989,Dodge,W300,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
32,Front and Rear Auto Carpet Kit,1976,1980,Plymouth,Arrow,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 215.00 , $ 279.50 , $ 154.80 , $ 201.24 
8LG,Front and Rear Auto Carpet Kit,1976,1980,Dodge,Aspen,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
8LG,Front and Rear Auto Carpet Kit,1976,1980,Plymouth,Volare,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1310,Front and Rear Auto Carpet Kit,1977,1978,Chrysler,LeBaron,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1805A,Front and Rear Auto Carpet Kit,1977,1979,Dodge,Colt,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1805A,Front and Rear Auto Carpet Kit,1977,1979,Plymouth,Colt,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
195L,Front with Side Extensions Auto Carpet Kit,1977,1993,Dodge,D150,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195L,Front with Side Extensions Auto Carpet Kit,1977,1993,Dodge,W150,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195S,Front with Side Extensions Auto Carpet Kit,1977,1993,Dodge,D150,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1977,1993,Dodge,W150,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
8LG,Front and Rear Auto Carpet Kit,1977,1989,Dodge,Diplomat,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
26,Front and Rear Auto Carpet Kit,1978,1990,Dodge,Omni,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
26,Front and Rear Auto Carpet Kit,1978,1990,Plymouth,Horizon,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
39,Front and Rear Auto Carpet Kit,1978,1983,Dodge,Challenger,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
39,Front and Rear Auto Carpet Kit,1978,1979,Dodge,Magnum,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
39,Front and Rear Auto Carpet Kit,1978,1983,Plymouth,Sapporo,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
37,Front and Rear Auto Carpet Kit,1979,1981,Dodge,St. Regis,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1310A,Front and Rear Auto Carpet Kit,1979,1981,Chrysler,New Yorker,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1310A,Front and Rear Auto Carpet Kit,1979,1981,Chrysler,Newport,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1310A,Front and Rear Auto Carpet Kit,1979,1980,Chrysler,Town & Country,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
8SM,Front and Rear Auto Carpet Kit,1979,1995,Chrysler,LeBaron,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1310A,Front and Rear Auto Carpet Kit,1980,1981,Plymouth,Gran Fury,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1805C,Front and Rear Auto Carpet Kit,1980,1992,Dodge,Colt,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1805C,Front and Rear Auto Carpet Kit,1980,1992,Plymouth,Colt,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
8LG,Front and Rear Auto Carpet Kit,1980,1983,Chrysler,Cordoba,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
8LG,Front and Rear Auto Carpet Kit,1980,1983,Dodge,Mirada,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
31,Front and Rear Auto Carpet Kit,1981,1989,Dodge,Aries,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
31,Front and Rear Auto Carpet Kit,1981,1989,Plymouth,Reliant,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
195L,Front with Side Extensions Auto Carpet Kit,1981,1993,Dodge,D250,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195L,Front with Side Extensions Auto Carpet Kit,1981,1993,Dodge,D350,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195L,Front with Side Extensions Auto Carpet Kit,1981,1993,Dodge,W250,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
195L,Front with Side Extensions Auto Carpet Kit,1981,1993,Dodge,W350,Large transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/48/23/a3/63/63a323483b48ac62cb906702/195L.jpg, $ 150.00 , $ 195.00 , $ 108.00 , $ 140.40 
